Potencial (V),Paciente J (1),Paciente J (2),Paciente J (3),Paciente K (1),Paciente K (2),Paciente K (3),Paciente L (1),Paciente L (2),Paciente L (3),Paciente M (1),Paciente M (2),Paciente M (3),Paciente N (1),Paciente N (2),Paciente N (3),Paciente O (1),Paciente O (2),Paciente O (3),Paciente P (1),Paciente P (2),Paciente P (3),Paciente Q (1),Paciente Q (2),Paciente Q (3),Paciente R (1),Paciente R (2),Paciente S (1),Paciente S (2),Paciente S (3)
"-0,333942651748657","-76,9793033599854","-72,8917360305786","-72,604238986969","-78,2543182373047","-79,9543499946594","-80,4731130599976","-73,5292553901672","-78,5418272018433","-75,2792835235596","-77,0543098449707","-75,0605225563049","-79,0355801582336","-83,9231610298157","-78,8543343544006","-80,0543546676636","-81,0168623924255","-83,6106538772583","-80,9731125831604","-80,0418496131897","-85,9419465065002","-71,5604662895203","-95,1983332633972","-93,1733012199402","-92,5545454025269","-111,042332649231","-105,473494529724","-82,9293966293335","-72,9479908943176","-76,1605381965637"
"-0,33594274520874","-76,9793033599854","-72,9542374610901","-72,6292371749878","-78,2793283462524","-79,9605965614319","-80,47935962677","-73,566746711731","-78,6105751991272","-75,3480315208435","-77,0543098449707","-75,0730276107788","-78,9980888366699","-83,9169144630432","-78,8605809211731","-80,0855994224548","-81,0418605804443","-83,6731553077698","-81,0481190681458","-80,12934923172","-85,9731912612915","-71,5792179107666","-95,2420830726624","-93,2045578956604","-92,5795435905457","-111,029827594757","-105,454742908478","-82,8856468200684","-72,910487651825","-76,123046875"
"-0,337942600250244","-76,9824296236038","-72,9167461395264","-72,6417422294617","-78,2855749130249","-79,9668550491333","-80,4543614387512","-73,5417485237122","-78,6668300628662","-75,3355264663696","-77,0636826753616","-75,0792741775513","-78,9793372154236","-83,8669061660767","-78,7980794906616","-80,0356030464172","-81,0606122016907","-83,6794018745422","-81,0731172561646","-80,1606059074402","-85,9231948852539","-71,6042280197144","-95,2483296394348","-93,2045578956604","-92,6045417785645","-110,961079597473","-105,379736423492","-82,8293919563293","-72,8604912757874","-76,0855436325073"
"-0,339942693710327","-76,9918084144592","-72,9854941368103","-72,6917386054993","-78,3543229103088","-80,0480961799622","-80,4918527603149","-73,6167550086975","-78,7855863571167","-75,410532951355","-77,0668029785156","-75,1292705535889","-79,0105819702148","-83,8794112205505","-78,816831111908","-80,1168560981751","-81,0731172561646","-83,7919116020203","-81,1731219291687","-80,241858959198","-85,9606862068176","-71,6167211532593","-95,3045845031738","-93,2608008384705","-92,6295399665833","-110,967326164246","-105,360984802246","-82,8356385231018","-72,8729963302612","-76,066792011261"
"-0,34194278717041","-76,9793033599854","-72,9729890823364","-72,7042436599731","-78,4043312072754","-80,0793528556824","-80,535614490509","-73,6292481422424","-78,8230776786804","-75,4417777061462","-77,0793080329895","-75,1417756080627","-79,0043354034424","-83,8294148445129","-78,8543343544006","-80,1730990409851","-81,0918688774109","-83,8669061660767","-81,2543749809265","-80,3043603897095","-85,9481930732727","-71,6604709625244","-95,3920841217041","-93,2670593261719","-92,6420450210571","-110,911071300507","-105,329740047455","-82,7668905258179","-72,8292465209961","-76,010537147522"
"-0,343942880630493","-77,029299736023","-73,0292439460754","-72,785484790802","-78,4480810165405","-80,1606059074402","-80,5918574333191","-73,679256439209","-78,9230823516846","-75,5105376243591","-77,1230578422546","-75,1667737960815","-79,0418386459351","-83,8606595993042","-78,8355827331543","-80,1981091499329","-81,1418652534485","-83,9669108390808","-81,3668727874756","-80,4106116294861","-85,9856963157654","-71,6854691505432","-95,4420924186707","-93,2920575141907","-92,6357984542847","-110,917329788208","-105,28599023819","-82,7731370925903","-72,8729963302612","-76,0355353355408"
"-0,345942735671997","-77,073061466217","-73,0354905128479","-72,785484790802","-78,4793257713318","-80,185604095459","-80,5856108665466","-73,7292528152466","-78,9793372154236","-75,5417823791504","-77,1543025970459","-75,2042770385742","-79,0355801582336","-83,8169097900391","-78,8543343544006","-80,2231073379517","-81,1543703079224","-84,0419173240662","-81,4293742179871","-80,4293513298035","-85,9856963157654","-71,7417240142822","-95,4983353614807","-93,2920575141907","-92,6686078310013","-110,861074924469","-105,248486995697","-82,7231407165527","-72,7979898452759","-75,9667873382568"
"-0,34794282913208","-77,0918011665344","-73,1542468070984","-72,8792428970337","-78,5730838775635","-80,2605986595154","-80,6543588638306","-73,7855076789856","-79,0980815887451","-75,6542801856995","-77,1793127059937","-75,2417802810669","-79,0480852127075","-83,8106632232666","-78,8668274879456","-80,3168535232544","-81,2293648719788","-84,1544151306152","-81,5481185913086","-80,5793642997742","-86,0231876373291","-71,7729687690735","-95,5420851707459","-93,3670520782471","-92,7045464515686","-110,854816436768","-105,248486995697","-82,7168941497803","-72,8292465209961","-76,0042905807495"
"-0,349942922592163","-77,0668029785156","-73,1792449951172","-72,9354977607727","-78,6480784416199","-80,3356051445007","-80,7106137275696","-73,8542556762695","-79,2043328285217","-75,648033618927","-77,2418141365051","-75,298023223877","-79,0980815887451","-83,8169097900391","-78,8918375968933","-80,3731083869934","-81,2793731689453","-84,2606663703918","-81,6731214523315","-80,6231141090393","-86,035692691803","-71,7854738235474","-95,5608367919922","-93,3858036994934","-92,6920413970947","-110,823571681976","-105,229735374451","-82,6981425285339","-72,841739654541","-75,9917855262756"
"-0,351943016052246","-77,1605610847473","-73,2479929924011","-73,0167388916016","-78,7230849266052","-80,4418563842773","-80,7731151580811","-73,9105105400085","-79,3043375015259","-75,7855415344238","-77,3105621337891","-75,354278087616","-79,1293382644653","-83,8294148445129","-78,929328918457","-80,4043531417847","-81,3356161117554","-84,360671043396","-81,7606329917908","-80,7106137275696","-86,0544443130493","-71,8979716300964","-95,6358432769775","-93,4233069419861","-92,7295446395874","-110,842323303223","-105,217242240906","-82,7231407165527","-72,8292465209961","-75,9792923927307"
"-0,35394287109375","-77,1918058395386","-73,2980012893677","-73,0479955673218","-78,7980794906616","-80,4856061935425","-80,7793617248535","-73,9417552947998","-79,3730854988098","-75,8417844772339","-77,3168087005615","-75,3730297088623","-79,1355848312378","-83,8497251272202","-78,9668321609497","-80,4731130599976","-81,3481211662293","-84,5044136047363","-81,8543791770935","-80,8356165885925","-86,0981941223145","-71,9167232513428","-95,64208984375","-93,3920502662659","-92,7295446395874","-110,77356338501","-105,160987377167","-82,6731443405151","-72,841739654541","-76,0042905807495"
"-0,355942964553833","-77,2793054580689","-73,4167456626892","-73,1417417526245","-78,8980841636658","-80,5918574333191","-80,8918595314026","-74,0105032920837","-79,5043468475342","-75,9042859077454","-77,4105668067932","-75,466775894165","-79,2230844497681","-83,8794112205505","-79,0480852127075","-80,535614490509","-81,4481258392334","-84,6231698989868","-82,0293784141541","-80,9918642044067","-86,1481904983521","-71,9729781150818","-95,7295894622803","-93,4608101844788","-92,7857995033264","-110,83607673645","-105,192232131958","-82,6793909072876","-72,8917360305786","-76,0230422019959"
"-0,357943058013916","-77,2980570793152","-73,4730005264282","-73,2292413711548","-78,9605855941772","-80,660605430603","-80,9606194496155","-74,1167664527893","-79,6480894088745","-75,9605407714844","-77,4668097496033","-75,4980325698853","-79,2230844497681","-83,8731646537781","-79,05433177948","-80,6106090545654","-81,5168738365173","-84,7106695175171","-82,1606278419495","-81,0543656349182","-86,1856937408447","-72,0542311668396","-95,7608461380005","-93,4858083724976","-92,8107976913452","-110,761070251465","-105,173492431641","-82,6856374740601","-72,8729963302612","-76,0230422019959"
"-0,359943151473999","-77,4168133735657","-73,5792517662048","-73,3042478561401","-79,0980815887451","-80,7731151580811","-81,0481190681458","-74,1855144500732","-79,7981023788452","-76,0855436325073","-77,5480628013611","-75,5980372428894","-79,3168425559998","-83,9356660842896","-79,110586643219","-80,7231068611145","-81,6418766975403","-84,8856806755066","-82,3168873786926","-81,2168717384338","-86,2607002258301","-72,1479773521423","-95,7983374595642","-93,5108065605164","-92,8107976913452","-110,792326927185","-105,185985565186","-82,6981425285339","-72,9479908943176","-76,0355353355408"
"-0,361943006515503","-77,435564994812","-73,6479997634888","-73,3605027198792","-79,1605830192566","-80,8606147766113","-81,1293721199036","-74,2480158805847","-79,891848564148","-76,1855363845825","-77,5793194770813","-75,6417870521545","-79,3293356895447","-83,9919090270996","-79,1793346405029","-80,7668566703796","-81,6918730735779","-84,9919319152832","-82,4106335639954","-81,316876411438","-86,2981915473938","-72,2042322158814","-95,8295941352844","-93,5233116149902","-92,8420424461365","-110,817313194275","-105,192232131958","-82,7293872833252","-72,9229927062988","-76,066792011261"
"-0,363943099975586","-77,560567855835","-73,7605094909668","-73,5105037689209","-79,2855858802795","-80,9918642044067","-81,2356233596802","-74,3855118751526","-80,0668478012085","-76,3105392456055","-77,6980638504028","-75,7480382919312","-79,4418454170227","-84,0544104576111","-79,2605876922607","-80,8856129646301","-81,7793726921082","-85,1919293403626","-82,6231360435486","-81,4918756484985","-86,4107012748718","-72,3479866981506","-95,9045886993408","-93,5795545578003","-92,892050743103","-110,823571681976","-105,19847869873","-82,7793955802918","-73,0042457580566","-76,1167883872986"
"-0,365943193435669","-77,6418089866638","-73,8355040550232","-73,5792517662048","-79,3855905532837","-81,0918688774109","-81,3481211662293","-74,4792699813843","-80,1793575286865","-76,3980507850647","-77,7855634689331","-75,8417844772339","-79,4793367385864","-84,0919137001038","-79,3293356895447","-80,9606194496155","-81,8856239318848","-85,3044271469116","-82,7293872833252","-81,6106200218201","-86,4669442176819","-72,4167346954346","-95,8920955657959","-93,6233043670654","-92,904543876648","-110,817313194275","-105,192232131958","-82,7731370925903","-73,0417490005493","-76,1167883872986"
"-0,367943048477173","-77,741813659668","-73,9605069160461","-73,6980080604553","-79,529345035553","-81,2481164932251","-81,441867351532","-74,5855212211609","-80,366861820221","-76,485550403595","-77,9043197631836","-75,9292840957642","-79,5605897903442","-84,1606616973877","-79,3918371200562","-81,0856223106384","-82,0231318473816","-85,5044364929199","-82,9043984413147","-81,7731261253357","-86,566948890686","-72,4917411804199","-95,9795951843262","-93,6545610427856","-92,9420471191406","-110,83607673645","-105,242228507996","-82,8418970108032","-73,0917453765869","-76,1792898178101"
"-0,369943141937256","-77,7730703353882","-74,0730047225952","-73,8105058670044","-79,5918464660645","-81,3793659210205","-81,5231204032898","-74,641764163971","-80,4481029510498","-76,5730500221252","-77,9855728149414","-75,9980440139771","-79,5793414115906","-84,1981649398804","-79,4668436050415","-81,191873550415","-82,1356296539307","-85,6419324874878","-83,0668926239014","-81,8793773651123","-86,6169571876526","-72,5729823112488","-95,9921002388001","-93,6748743057251","-92,9420471191406","-110,845446586609","-105,223488807678","-82,8543901443481","-73,1229901313782","-76,1855363845825"
"-0,371943235397339","-77,9293179512024","-74,2042660713196","-73,9667534828186","-79,7730922698975","-81,4731240272522","-81,6731214523315","-74,810516834259","-80,6356072425842","-76,7418026924133","-78,0730724334717","-76,123046875","-79,7043442726135","-84,2669129371643","-79,6168446540833","-81,2981247901917","-82,2356343269348","-85,8294367790222","-83,2731485366821","-82,0606350898743","-86,7419481277466","-72,6917386054993","-96,0358500480652","-93,7108159065247","-92,9795503616333","-110,867321491241","-105,254745483398","-82,8918933868408","-73,2229948043823","-76,2730479240418"
"-0,373943328857422","-78,0168175697327","-74,3417620658875","-74,1105079650879","-79,8856019973755","-81,6356301307678","-81,7543745040894","-74,9605178833008","-80,7981133460999","-76,8480539321899","-78,1918287277222","-76,2542963027954","-79,7793507575989","-84,3544125556946","-79,6855926513672","-81,4231276512146","-82,3481321334839","-86,0044479370117","-83,4419012069702","-82,2168827056885","-86,8044495582581","-72,8042364120483","-96,0920929908752","-93,7108159065247","-93,0420517921448","-110,861074924469","-105,298495292664","-82,9606413841248","-73,2980012893677","-76,3417959213257"
"-0,375943183898926","-78,1230688095093","-74,4730114936829","-74,2230176925659","-80,0668478012085","-81,8231344223022","-81,8793773651123","-75,0667810440064","-80,9856176376343","-76,9980549812317","-78,3543229103088","-76,3667941093445","-79,8793435096741","-84,4731688499451","-79,823100566864","-81,5606236457825","-82,4981331825256","-86,1981987953186","-83,591902256012","-82,4106335639954","-86,9419574737549","-72,9417443275452","-96,1858510971069","-93,7858104705811","-93,1045532226563","-110,904824733734","-105,354738235474","-83,0418944358826","-73,3542442321777","-76,4167904853821"
"-0,377943277359009","-78,2480716705322","-74,6042728424072","-74,3730187416077","-80,1668524742126","-81,9231271743774","-81,9918751716614","-75,1917719841003","-81,1793684959412","-77,1168112754822","-78,4418225288391","-76,4980435371399","-79,9668550491333","-84,5044136047363","-79,9043536186218","-81,6918730735779","-82,6481461524963","-86,4107012748718","-83,7794065475464","-82,5543880462647","-87,0232105255127","-73,0604887008667","-96,242094039917","-93,7545657157898","-93,1045532226563","-110,904824733734","-105,342245101929","-83,0543994903564","-73,4230041503906","-76,5043020248413"
"-0,379943370819092","-78,398072719574","-74,7980237007141","-74,5230197906494","-80,3356051445007","-82,1231365203857","-82,1856379508972","-75,3292798995972","-81,3543677330017","-77,3043036460876","-78,5855770111084","-76,6417980194092","-80,0918579101563","-84,5919251441956","-79,9980998039246","-81,8293809890747","-82,7918887138367","-86,5982055664063","-83,9856624603272","-82,7731370925903","-87,1419548988342","-73,1854915618897","-96,2733507156372","-93,8108086585999","-93,1420564651489","-110,954833030701","-105,404734611511","-83,1668972969055","-73,5417485237122","-76,5605449676514"
"-0,381943464279175","-78,5168290138245","-74,9167680740356","-74,6917724609375","-80,4981112480164","-82,2606325149536","-82,3106408119202","-75,466775894165","-81,5356254577637","-77,4293065071106","-78,6980748176575","-76,723051071167","-80,1793575286865","-84,6856713294983","-80,12934923172","-81,973135471344","-82,9731464385986","-86,8107080459595","-84,1919183731079","-82,9731464385986","-87,2357130050659","-73,3229994773865","-96,3483452796936","-93,8920617103577","-93,198299407959","-110,973572731018","-105,442237854004","-83,2481503486633","-73,5980033874512","-76,6480445861816"
"-0,383943319320679","-78,6730766296387","-75,0917792320251","-74,8292684555054","-80,6418657302856","-82,4418902397156","-82,4543833732605","-75,648033618927","-81,7481279373169","-77,5918126106262","-78,873085975647","-76,8792986869812","-80,2793502807617","-84,7731709480286","-80,2793502807617","-82,1293830871582","-83,1106424331665","-86,9982123374939","-84,4044208526611","-83,1794023513794","-87,3919606208801","-73,5042452812195","-96,4046001434326","-93,8795685768127","-93,2670593261719","-111,011075973511","-105,479741096497","-83,3044052124023","-73,7167596817017","-76,7292976379395"
"-0,385943412780762","-78,7855863571167","-75,2105236053467","-74,991774559021","-80,785608291626","-82,5981378555298","-82,5981378555298","-75,7980346679688","-81,8981289863586","-77,7293205261231","-78,9730906486511","-77,0105600357056","-80,3731083869934","-84,8669290542603","-80,3856015205383","-82,2918891906738","-83,229398727417","-87,1857047080994","-84,5794200897217","-83,2981467247009","-87,4544620513916","-73,62300157547","-96,4046001434326","-93,8920617103577","-93,2608008384705","-110,992324352264","-105,479741096497","-83,3418965339661","-73,7730026245117","-76,8043041229248"
"-0,387943506240845","-78,985583782196","-75,4355311393738","-75,2105236053467","-80,9668660163879","-82,7981472015381","-82,7606439590454","-75,9792923927307","-82,1231365203857","-77,8980731964111","-79,1730880737305","-77,1668076515198","-80,548107624054","-85,0044250488281","-80,5856108665466","-82,4543833732605","-83,4419012069702","-87,4419689178467","-84,8044276237488","-83,5731506347656","-87,6482129096985","-73,7980008125305","-96,4983582496643","-93,9545631408691","-93,310809135437","-111,079823970795","-105,535984039307","-83,466899394989","-73,9042520523071","-76,9230484962463"
"-0,389943599700928","-79,110586643219","-75,6105303764343","-75,3480315208435","-81,1418652534485","-82,9481482505798","-82,9168915748596","-76,1292934417725","-82,2856307029724","-78,035569190979","-79,3105959892273","-77,3293137550354","-80,6293606758118","-85,0981831550598","-80,6856155395508","-82,6106429100037","-83,6169004440308","-87,6482129096985","-85,016930103302","-83,7106585502625","-87,7857208251953","-73,9230036735535","-96,5233564376831","-93,967068195343","-93,3670520782471","-111,111068725586","-105,598497390747","-83,5481524467468","-74,0167617797852","-77,0418047904968"
"-0,391943454742432","-79,2980909347534","-75,7980346679688","-75,5417823791504","-81,3418745994568","-83,1981539726257","-83,1293940544128","-76,3105392456055","-82,5293898582459","-78,2293200492859","-79,5043468475342","-77,4668097496033","-80,7918667793274","-85,2669358253479","-80,8481097221375","-82,8168988227844","-83,7919116020203","-87,8669738769531","-85,2294325828552","-83,941912651062","-87,8982186317444","-74,1230130195618","-96,5983510017395","-94,0170645713806","-93,4170603752136","-111,154818534851","-105,679750442505","-83,6794018745422","-74,1792559623718","-77,1918058395386"
"-0,393943548202515","-79,4480919837952","-75,9605407714844","-75,6980299949646","-81,498122215271","-83,3481550216675","-83,2481503486633","-76,4418005943298","-82,7293872833252","-78,4230709075928","-79,6730995178223","-77,6293158531189","-80,9043645858765","-85,3919386863709","-81,0106158256531","-82,9668998718262","-83,9919090270996","-88,0857229232788","-85,4231834411621","-84,1419100761414","-88,0419731140137","-74,2230176925659","-96,6171026229858","-93,9920663833618","-93,4608101844788","-111,179828643799","-105,69224357605","-83,7419033050537","-74,2667675018311","-77,2605538368225"
"-0,395943641662598","-79,6230912208557","-76,1855363845825","-75,9167909622192","-81,7106246948242","-83,5856556892395","-83,4981560707092","-76,6793012619019","-82,9481482505798","-78,5918235778809","-79,8480987548828","-77,8605699539185","-81,0918688774109","-85,5669379234314","-81,2418699264526","-83,1544041633606","-84,2044115066528","-88,3169770240784","-85,6856822967529","-84,3856692314148","-88,2169723510742","-74,4167685508728","-96,7046022415161","-94,0795660018921","-93,560802936554","-111,248576641083","-105,761003494263","-83,8669061660767","-74,4292616844177","-77,4418115615845"
"-0,397943735122681","-79,8355937004089","-76,4042973518372","-76,1105418205261","-81,8981289863586","-83,7981581687927","-83,6294054985046","-76,8418073654175","-83,1544041633606","-78,7668347358704","-80,0168514251709","-78,0168175697327","-81,2106132507324","-85,7044339179993","-81,3918709754944","-83,3106517791748","-84,4294190406799","-88,5482311248779","-85,8919382095337","-84,5856666564941","-88,366973400116","-74,5855212211609","-96,7296123504639","-94,1108107566834","-93,5983061790466","-111,286079883575","-105,829739570618","-83,9544057846069","-74,5667695999146","-77,5418162345886"
"-0,399943590164185","-79,9980998039246","-76,6355514526367","-76,3292908668518","-82,1168780326843","-84,0044140815735","-83,8481545448303","-77,0543098449707","-83,4294080734253","-78,9605855941772","-80,2231073379517","-78,1793236732483","-81,3481211662293","-85,8731865882874","-81,5918803215027","-83,579409122467","-84,6231698989868","-88,7544870376587","-86,1606955528259","-84,8419189453125","-88,5419845581055","-74,7792720794678","-96,8108534812927","-94,1420674324036","-93,6420559883118","-111,336088180542","-105,904746055603","-84,1106653213501","-74,6730208396912","-77,6855707168579"
"-0,401943683624268","-80,1668524742126","-76,8043041229248","-76,5230417251587","-82,3231339454651","-84,179413318634","-84,0169072151184","-77,1918058395386","-83,6231589317322","-79,0918350219727","-80,3856015205383","-78,3355712890625","-81,498122215271","-86,0044479370117","-81,7293763160706","-83,7169051170349","-84,8044276237488","-88,954484462738","-86,3356947898865","-85,016930103302","-88,6732339859009","-74,9480247497559","-96,8046069145203","-94,148313999176","-93,6545610427856","-111,329829692841","-105,948495864868","-84,1731667518616","-74,8292684555054","-77,8043150901794"
"-0,403943777084351","-80,4168581962585","-77,0480513572693","-76,7355561256409","-82,5481414794922","-84,4606637954712","-84,2231631278992","-77,4418115615845","-83,8544130325317","-79,3543457984924","-80,604362487793","-78,5668253898621","-81,6856265068054","-86,2044453620911","-81,9418787956238","-83,9356660842896","-85,0544333457947","-89,2169952392578","-86,5919470787048","-85,3169322013855","-88,8732314109802","-75,1605272293091","-96,9108581542969","-94,2108154296875","-93,7483072280884","-111,417329311371","-106,029748916626","-84,360671043396","-74,9667763710022","-77,97931432724"
"-0,405943632125855","-80,6356072425842","-77,2480607032776","-76,9667983055115","-82,7418923377991","-84,666919708252","-84,4106674194336","-77,6480674743652","-84,0794086456299","-79,4918417930603","-80,7918667793274","-78,7230849266052","-81,8418741226196","-86,3544464111328","-82,1356296539307","-84,1481685638428","-85,2419257164001","-89,441990852356","-86,8232011795044","-85,5231881141663","-88,9919877052307","-75,3292798995972","-96,9358563423157","-94,2233204841614","-93,8358068466187","-111,448574066162","-106,042242050171","-84,4481706619263","-75,1105308532715","-78,1168222427368"
"-0,407943725585938","-80,8293581008911","-77,5168180465698","-77,1855592727661","-82,9543948173523","-84,9106788635254","-84,6044182777405","-77,854323387146","-84,3669176101685","-79,7480940818787","-81,023120880127","-78,9480805397034","-82,0106267929077","-86,5731954574585","-82,3731422424316","-84,4106674194336","-85,4981899261475","-89,6544933319092","-87,0732069015503","-85,7731938362122","-89,2169952392578","-75,5355358123779","-97,010862827301","-94,2483186721802","-93,8983082771301","-111,511087417603","-106,142258644104","-84,6294164657593","-75,3105282783508","-78,2793283462524"
"-0,409943819046021","-81,023120880127","-77,7168154716492","-77,4168133735657","-83,1856489181519","-85,141932964325","-84,8231792449951","-78,0605673789978","-84,5794200897217","-79,9168467521668","-81,20436668396","-79,1168332099915","-82,1793794631958","-86,748206615448","-82,5418949127197","-84,598171710968","-85,7356905937195","-89,8857474327087","-87,2794628143311","-86,0106945037842","-89,373242855072","-75,7480382919312","-97,0483660697937","-94,2858219146729","-93,9483165740967","-111,56108379364","-106,204748153687","-84,7419261932373","-75,4605293273926","-78,4480810165405"
"-0,411943912506104","-81,2731146812439","-77,9918193817139","-77,673065662384","-83,3919048309326","-85,3981852531433","-85,0731730461121","-78,2605767250061","-84,7919225692749","-80,1356077194214","-81,4231276512146","-79,348087310791","-82,3543906211853","-86,9357109069824","-82,8168988227844","-84,8669290542603","-85,966944694519","-90,1357531547546","-87,5357151031494","-86,2419486045837","-89,554500579834","-75,9917855262756","-97,0983624458313","-94,329571723938","-94,035816192627","-111,679840087891","-106,304752826691","-84,904420375824","-75,6792902946472","-78,6168336868286"
"-0,413943767547607","-81,5043687820435","-78,2418251037598","-77,9293179512024","-83,6106538772583","-85,5981826782227","-85,2669358253479","-78,5043239593506","-85,0419282913208","-80,3293585777283","-81,6606283187866","-79,5730948448181","-82,5543880462647","-87,1419548988342","-83,0418944358826","-85,0731730461121","-86,2169504165649","-90,3545141220093","-87,7544641494751","-86,5231990814209","-89,7544980049133","-76,1292934417725","-97,1796154975891","-94,3670749664307","-94,0795660018921","-111,679840087891","-106,348502635956","-85,0044250488281","-75,8605360984802","-78,8105845451355"
"-0,41594386100769","-81,7293763160706","-78,5480737686157","-78,1730771064758","-83,8919043540955","-85,8731865882874","-85,4794383049011","-78,7168264389038","-85,310685634613","-80,5543541908264","-81,8793773651123","-79,7981023788452","-82,754397392273","-87,4169588088989","-83,2731485366821","-85,2794289588928","-86,4606976509094","-90,5920147895813","-88,0107283592224","-86,7606997489929","-89,9232506752014","-76,3980507850647","-97,2483634948731","-94,3920731544495","-94,1608190536499","-111,761093139648","-106,47976398468","-85,1794242858887","-76,0292887687683","-79,0105819702148"
"-0,417943954467773","-81,9481253623962","-78,7355780601501","-78,4043312072754","-84,066915512085","-86,1044406890869","-85,6981873512268","-78,9418339729309","-85,5419397354126","-80,7481169700623","-82,0793867111206","-79,9543499946594","-82,8794002532959","-87,5607132911682","-83,4544062614441","-85,4856848716736","-86,7232084274292","-90,7670140266418","-88,2232308387756","-87,0044589042664","-90,0920033454895","-76,5668034553528","-97,2546100616455","-94,4108247756958","-94,2295670509338","-111,79233789444","-106,53600692749","-85,2981805801392","-76,1980414390564","-79,166841506958"
"-0,419944047927856","-82,2293877601624","-79,0293335914612","-78,6793351173401","-84,3356728553772","-86,3669514656067","-85,9294414520264","-79,1730880737305","-85,7919335365295","-80,9731125831604","-82,3668837547302","-80,1918506622314","-83,0981492996216","-87,823224067688","-83,7294101715088","-85,7794404029846","-87,0169520378113","-91,0232663154602","-88,5107278823853","-87,2482061386108","-90,3045058250427","-76,8043041229248","-97,3421216011047","-94,4733262062073","-94,3170666694641","-111,867332458496","-106,648516654968","-85,4856848716736","-76,360547542572","-79,3730854988098"
"-0,42194390296936","-82,4418902397156","-79,2855858802795","-78,9793372154236","-84,5794200897217","-86,5982055664063","-86,1794471740723","-79,3855905532837","-86,0106945037842","-81,1543703079224","-82,5543880462647","-80,4168581962585","-83,285653591156","-88,0107283592224","-83,9544057846069","-85,979437828064","-87,2357130050659","-91,2357687950134","-88,7107372283936","-87,5107169151306","-90,4732584953308","-77,0043015480042","-97,3608613014221","-94,4858193397522","-94,3545699119568","-111,904835700989","-106,723511219025","-85,6106877326965","-76,5668034553528","-79,5543432235718"
"-0,423943996429443","-82,7043890953064","-79,5605897903442","-79,2543411254883","-84,7981691360474","-86,873209476471","-86,3794445991516","-79,6293497085571","-86,2794518470764","-81,3918709754944","-82,8043937683106","-80,6418657302856","-83,5106492042542","-88,2794737815857","-84,1919183731079","-86,273193359375","-87,4919652938843","-91,4732813835144","-88,9919877052307","-87,7607226371765","-90,6920194625855","-77,2355556488037","-97,4608659744263","-94,510817527771","-94,4733262062073","-111,986088752747","-106,836009025574","-85,7856869697571","-76,8043041229248","-79,766845703125"
"-0,425944089889526","-82,9481482505798","-79,8168420791626","-79,4918417930603","-85,0231766700745","-87,1169567108154","-86,566948890686","-79,8543453216553","-86,510705947876","-81,5918803215027","-83,0418944358826","-80,8668613433838","-83,6794018745422","-88,4669780731201","-84,4419240951538","-86,4919543266296","-87,7607226371765","-91,6670322418213","-89,1982436180115","-88,0294680595398","-90,8795118331909","-77,4418115615845","-97,4796175956726","-94,5545673370361","-94,5170760154724","-112,042343616486","-106,904768943787","-85,91068983078","-76,9855499267578","-79,9668550491333"
"-0,427944183349609","-83,1981539726257","-80,1356077194214","-79,7480940818787","-85,2794289588928","-87,404465675354","-86,8357062339783","-80,0981044769287","-86,7982029914856","-81,8168759346008","-83,2731485366821","-81,079363822937","-83,9044094085693","-88,7107372283936","-84,7169280052185","-86,748206615448","-88,0544781684876","-91,8982863426209","-89,4169926643372","-88,298225402832","-91,1107659339905","-77,6980638504028","-97,4983692169189","-94,5858240127564","-94,623327255249","-112,104845046997","-107,02977180481","-86,0981941223145","-77,2043108940125","-80,2043557167053"
"-0,429944038391113","-83,466899394989","-80,3981065750122","-80,0356030464172","-85,5419397354126","-87,641966342926","-87,0669603347778","-80,366861820221","-87,0294570922852","-82,0418834686279","-83,5294008255005","-81,3106179237366","-84,0794086456299","-88,9294862747192","-84,9981784820557","-86,98570728302","-88,3044719696045","-92,1295404434204","-89,6482467651367","-88,5357260704041","-91,2795186042786","-77,9230713844299","-97,5796222686768","-94,623327255249","-94,6858286857605","-112,179851531982","-107,104766368866","-86,2356901168823","-77,3855566978455","-80,4168581962585"
"-0,431944131851196","-83,7294101715088","-80,6668639183044","-80,3481101989746","-85,8044385910034","-87,9232168197632","-87,3294591903687","-80,5856108665466","-87,2982144355774","-82,2856307029724","-83,7856531143189","-81,55437707901","-84,304416179657","-89,191997051239","-85,2606773376465","-87,2919678688049","-88,5482311248779","-92,3232913017273","-89,8920059204102","-88,7919902801514","-91,5045261383057","-78,1543254852295","-97,6171255111694","-94,6733236312866","-94,7670817375183","-112,242341041565","-107,223510742188","-86,385703086853","-77,616810798645","-80,6356072425842"
"-0,433944225311279","-83,9731574058533","-80,9418678283691","-80,5793642997742","-86,0169410705566","-88,1794810295105","-87,5232100486755","-80,8106184005737","-87,5107169151306","-82,4918866157532","-83,9856624603272","-81,7731261253357","-84,4731688499451","-89,3857479095459","-85,4856848716736","-87,529468536377","-88,7982368469238","-92,542040348053","-90,085756778717","-89,0419840812683","-91,648280620575","-78,3668279647827","-97,6421236991882","-94,6795701980591","-94,8295831680298","-112,267351150513","-107,317268848419","-86,5544557571411","-77,8105616569519","-80,841863155365"
