,Potencial (V),Paciente J (1),Paciente J (2),Paciente J (3),Paciente K (1),Paciente K (2),Paciente K (3),Paciente L (1),Paciente L (2),Paciente L (3),Paciente M (1),Paciente M (2),Paciente M (3),Paciente N (1),Paciente N (2),Paciente N (3),Paciente O (1),Paciente O (2),Paciente O (3),Paciente P (1),Paciente P (2),Paciente P (3),Paciente Q (1),Paciente Q (2),Paciente Q (3),Paciente R (1),Paciente R (2),Paciente S (1),Paciente S (2),Paciente S (3)
1105,0.290066719055176,-40.23884221951557,-39.16171172503476,-45.5249725023018,-41.64648056806037,-37.40769173430503,-44.2330454089207,-40.29529491531634,-47.11337217120678,-40.76907124146653,-39.82845707642173,-39.9613648283567,-41.452464581123756,-32.89388993754947,-39.69345765290729,-45.00741195606875,-41.07680640074888,-42.273849727213545,-46.044844872399224,-46.26684384321227,-44.59811887824169,-48.70678791649901,-38.33362641607469,-38.39264338627255,-40.20237048145415,-45.14332217079538,-52.1206851953261,-35.66235294204684,-43.793755801425526,-44.79256252025663
1106,0.288066864013672,-41.30346526233576,-39.31294529753942,-46.19260298029224,-42.497541360368736,-38.75781385739709,-45.651949983107954,-40.619670269032994,-48.634402567018,-42.63732566284448,-40.07587783361596,-40.71936542493774,-41.99439245066593,-33.243187012182155,-40.56817242923462,-45.965765769044616,-42.354033818447085,-43.739270685647405,-47.177773984357366,-47.13191840248402,-45.730577029962056,-49.15821692725698,-38.83663718182867,-39.0348651426366,-40.66650272576886,-46.68437210367479,-53.99237828225884,-36.540431303071976,-43.912666263880425,-45.43173251330724
1107,0.286067008972168,-42.34885360107359,-39.683629495495566,-46.88920003156471,-43.42473031057125,-40.350958188861895,-46.62492763302219,-41.310591196638825,-50.1038224728943,-44.45606991078368,-40.64718315182302,-41.85975337444848,-42.47839697114006,-34.01301415360271,-41.75653988438762,-47.14309910362197,-43.95192062738308,-45.49777299657321,-48.50978320047604,-48.49013171607216,-47.11361844451812,-49.81466139096493,-39.28278706420397,-39.70904860211189,-40.74437444394585,-48.7067310953566,-56.13414829381656,-37.424785486050695,-43.796668956074804,-46.08127888220981
1108,0.284066677093506,-43.382822791987124,-40.41230261143578,-47.787005932754965,-44.532900963369286,-42.0730051066784,-47.28086456060032,-42.33597966355946,-51.42553886145893,-46.191018506843164,-41.61589245390125,-43.212588265529696,-42.83026485454413,-35.17780476069141,-43.11163276483094,-48.6449191921097,-45.83675895456095,-47.44395556425165,-49.822795955307015,-50.31857602720689,-48.68853050361499,-50.77091035279824,-39.89503892136658,-40.444965502230346,-40.73416022547363,-51.085906114494655,-58.465208329585366,-38.39041595689187,-43.507013141541385,-46.58263124265892
1109,0.282066822052002,-44.44916572649797,-41.585126248163505,-49.00514572558866,-45.94304828125473,-43.7799162498243,-47.91924422989074,-43.61101293351772,-52.59425871878948,-47.954086385649035,-42.997423952105976,-44.59263490121677,-43.07568014871568,-36.59519396344754,-44.49214496749007,-50.49789132617301,-47.9001903423613,-49.491031397498645,-50.96021645696654,-52.551810215931056,-50.42482817075117,-52.0812631968862,-40.906395550002394,-41.301084272874654,-41.00116388382901,-53.70537078595674,-60.89981277620174,-39.58714721499412,-43.203820236114574,-46.86283655985328
1110,0.280066967010498,-45.62476711025859,-43.20298204357587,-50.55963595393893,-47.72355520691922,-45.34369050902178,-48.89647684822288,-45.027114972227416,-53.694639569108304,-49.93049247146795,-44.725699029574905,-45.84848159516353,-43.32765899585078,-38.05718815646828,-45.80331826394634,-52.648111983364,-49.98553182860317,-51.57214026997092,-51.86975093997282,-55.084503060193654,-52.306185004034454,-53.737999960117975,-42.449335616074805,-42.32552825194305,-41.810186019310095,-56.46558333760509,-63.37898682033157,-41.16709858975491,-43.080663685978394,-46.95548994123771
1111,0.278066635131836,-47.00353140285292,-45.173188920121056,-52.368697576635626,-49.843343909802265,-46.70061602715914,-50.48896262987062,-46.47819647014739,-54.87741599996316,-52.26856061957212,-46.65596756271061,-46.89444589487024,-43.736078025392494,-39.37634416225152,-47.01596368355265,-54.98659290311779,-51.94143227196093,-53.63935047021433,-52.614266015255986,-57.77883416252497,-54.31095634329647,-55.6627901071961,-44.48944084029126,-43.518216177748656,-43.20548619989749,-59.27440976846829,-65.88864212757387,-43.197187872144696,-43.28536539123839,-46.97331175263211
1112,0.276066780090332,-48.670709341248944,-47.33372229717401,-54.306176332950244,-52.17484469580011,-47.883977855378106,-52.78484386708063,-47.88645527346688,-56.318592076788384,-54.99222970790829,-48.60296648229117,-47.727779206881564,-44.42520870851975,-40.472750872429856,-48.16396028470764,-57.39110900067909,-53.68167728293489,-55.66887111617393,-53.35297683586214,-60.48855344064988,-56.407626576195184,-57.72133349061997,-46.8373018987069,-44.82045989812889,-44.996506972273366,-62.040606517006466,-68.45871682335716,-45.60719590467427,-43.86414279364033,-47.05402889504343
1113,0.27406644821167,-50.676615739605865,-49.502896640311235,-56.270894193650975,-54.547796472335456,-49.02635471818158,-55.64913713917964,-49.22974375784889,-58.167486930610394,-57.98234596680831,-50.404630177348494,-48.43273729127634,-45.449753221572195,-41.42055995695449,-49.328583550284144,-59.76895201368498,-55.224750432253,-57.672756966211125,-54.296168268977816,-63.098057165565194,-58.57285851237805,-59.76438462633114,-49.233738000123004,-46.143770417732284,-46.854588326851356,-64.68603433039013,-71.14675134928568,-48.20934781695546,-44.752685424106026,-47.31137179882406
1114,0.272066593170166,-53.020541419634526,-51.53385460734179,-58.23626137011722,-56.8285518217612,-50.32585325163533,-58.779663689241254,-50.560477631499964,-60.4940032957288,-61.033357985852234,-51.98449395641399,-49.16728671438594,-46.78714717617121,-42.42720114013703,-50.617370089769864,-62.08611562095595,-56.694787809039646,-59.70942107024491,-55.63985592148151,-65.55848461876647,-60.82134809738928,-61.68341728741444,-51.46728986694055,-47.425130405005106,-48.47168616633269,-67.17563143508143,-74.01349225026507,-50.7852522989611,-45.81578593409304,-47.81194235514084
