,Potencial (V),Paciente A (1),Paciente A (2),Paciente A (3),Paciente B (1),Paciente B (2),Paciente B (3),Paciente C (1),Paciente C (2),Paciente C (3),Paciente D (1),Paciente D (2),Paciente E (1),Paciente E(2),Paciente E (3),Paciente F (1),Paciente F (2),Paciente F (3),Paciente G (1),Paciente G (2),Paciente G (3),Paciente H (1),Paciente H (2),Paciente H (3),Paciente I (1),Paciente I (2),Paciente I (3)
796,0.909536719,73.97115231,72.28655815,77.18470097,63.60724,71.45343,74.71275,69.02723312,67.17784405,71.46258354,77.1847,76.141,82.24766,86.02884,86.15701,85.09492874,78.59492302,79.65755463,67.15726852,66.03217125,70.5947876,73.40741158,70.5947876,70.90735435,71.1572,73.6573,74.2199
797,0.907540321,72.42388725,70.64774036,75.44517517,62.95719,69.76883,73.16549,67.53489971,65.77706337,69.8786974,75.50011,74.45641,80.5356,84.19776,84.29847,82.84497261,76.90739632,78.34482193,65.46974182,64.28217888,68.59469414,71.34485245,69.15736198,69.40722466,69.0949,72.0325,72.8447
798,0.905543864,71.0139513,69.09132004,73.84297848,61.76701,68.30397,71.92035,66.02425575,64.56854343,68.49622726,73.97115,72.95492,78.93341,82.63218,82.62303,81.28237724,75.59490204,76.65729523,64.40711021,63.65728378,67.78216362,70.34492493,67.59476662,68.15719604,68.0947,71.0948,71.1572
799,0.903547049,69.57657337,67.57152081,72.23162651,60.05492,66.8391,70.43717,64.4769907,63.25931549,67.0222044,72.4422,71.40765,77.28541,81.02083,81.06661,80.03234863,73.90737534,75.09493828,62.53218651,61.90729141,66.46966934,68.40729713,66.28227234,66.71977043,66.2823,69.0322,69.2198
800,0.901550651,68.17579269,66.21651649,70.66605091,58.59923,65.41085,69.1371,62.95719147,61.92264557,65.62142372,70.97733,69.89701,75.67406,79.29962,79.5285,77.7823925,72.34477997,73.59480858,61.4695549,61.15722656,64.78214264,67.59476662,64.59474564,65.40727615,65.4073,67.9698,68.0947
801,0.899554193,66.85740948,64.91646767,69.16456223,57.46396,64.07416,67.84618,61.57472134,60.78736782,64.28472996,69.24696,68.45961,74.15426,77.65164,77.88053,76.46989822,71.15721703,72.15738297,60.09459496,59.65709686,63.53211403,65.84477425,63.78221512,64.15724754,63.6573,66.5321,66.2823
802,0.897557795,65.50240517,63.5797739,67.63560772,56.31952,62.71915,66.45458,60.22889614,59.67955589,62.92057037,67.65392,67.0222,72.56122,75.93958,76.23255,74.65744019,69.71979141,70.78242302,58.84456635,58.71963501,62.15715408,64.59474564,62.21961975,62.90721893,62.2196,64.8446,65.4073
803,0.895561397,64.22064304,62.31632233,66.23482704,55.25749,61.42824,65.07211,59.02037621,58.49850178,61.63880825,66.29891,65.63973,71.05973,74.33739,74.64867,73.53234291,67.96979904,69.28229332,58.03203583,57.78217316,61.53225899,63.96961212,60.78219414,61.78212166,61.1572,63.9696,63.7197
804,0.893564939,62.98465729,61.09864712,64.86153603,54.2321,60.23805,63.77203,57.88509846,57.38155842,60.42115688,65.00802,64.3122,69.63151,72.82674,73.12887,71.59471512,66.65730476,67.78216362,57.21950531,56.65707588,60.09459496,62.21961975,59.5946312,60.21976471,60.0321,62.2196,62.5322
805,0.891568542,61.74869537,59.89928246,63.46075535,53.17922,58.98376,62.45365,56.75897598,56.29205704,59.15770531,63.66217,63.08537,68.18495,71.32525,71.64569,70.21975517,65.53220749,66.46966934,55.7820797,55.59468269,58.9697361,61.4695549,58.53223801,59.34453011,58.7196,61.4696,61.5323
806,0.889572144,60.63172817,58.77318382,62.24308014,52.30029,57.89425,61.28175,55.77936172,55.31241894,58.05904865,62.4445,61.92265,66.87572,69.95194,70.44632,68.59469414,64.03231621,65.21964073,54.90708351,54.34465408,57.78217316,60.09459496,57.4696064,58.15720558,57.5321,60.0321,60.0946
807,0.887575686,59.3682766,57.50057697,60.82398891,51.23827,56.60334,59.94506,54.61661816,54.23209667,56.74982071,61.08034,60.54018,65.41085,68.4413,68.85328,67.28219986,62.46972084,63.84468079,53.8444519,53.40695381,56.96964264,58.9697361,56.15711212,57.15703964,56.282,58.7196,58.7821
808,0.885579288,58.27877522,56.42023087,59.60631371,50.29526,55.51386,58.80065,53.63698006,53.27076912,55.64203262,59.9359,59.31334,64.12909,67.11376,67.40673,65.78230858,61.84458733,62.21961975,52.59442329,52.28209496,55.71961403,57.78217316,55.1571846,55.7820797,55.032,57.5321,57.5945
809,0.88358283,57.18929768,55.3581953,58.41610432,49.42551,54.43351,57.67453,52.6573658,52.31859684,54.60746288,58.95629,58.22384,62.85648,65.77706,65.99679,64.96977806,60.40716171,61.71965599,51.46956444,51.15699768,54.65698242,57.15703964,53.78198624,54.96954918,53.9072,56.0946,56.0946
810,0.881586432,56.10895157,54.27787304,57.22591877,48.48249,53.35317,56.55756,51.6777277,51.34813786,53.52711678,57.70199,56.98786,61.59303,64.63263,64.52277,63.65728378,59.21959877,60.15706062,50.65703392,50.65703392,53.53212357,55.46951294,52.59442329,53.71952057,52.6571,55.532,55.4695
811,0.879590034,55.0835371,53.26161385,56.07233047,47.58525,52.3186,55.51386,50.68893433,50.43258667,52.50172615,56.42939,55.8526,60.37538,63.43329,63.16776,62.15715408,58.09473991,58.78210068,49.71957207,49.78203773,52.53195763,54.96954918,52.1569252,52.53195763,51.7821,53.9696,53.9696
812,0.877593219,54.02152538,52.21788883,54.88212109,46.66972,51.28405,54.4152,49.5262146,49.48043823,51.44884586,55.16593,54.61662,59.12108,61.99589,61.87687,60.34469604,56.34450912,57.96957016,48.40707779,48.46954346,51.71942711,53.6570549,50.90689659,51.59449577,51.0945,53.2196,53.2196
813,0.875596762,53.01442146,51.61364079,53.79261971,45.8091,50.31357,53.47219,48.58319759,48.60150814,50.47836304,54.07646,53.4905,57.95834,60.64088,60.68666,59.21959877,55.71961403,57.03210831,47.9695797,48.09451103,50.65703392,52.53195763,49.90696907,50.84443092,49.7196,52.2196,52.0945
814,0.873600364,52.09887028,50.51498413,52.75807381,45.74502,49.4072,52.50173,47.73175716,47.75006771,49.55368042,53.09682,52.45595,56.85053,59.37743,59.51476,58.09473991,54.59451675,55.28211594,47.15704918,46.84448242,49.90696907,51.84459686,49.03197289,49.78203773,48.7819,50.7195,50.5946
815,0.871603966,51.10094547,49.40719604,51.65026188,44.65554,48.4184,51.46716,46.8070507,46.83451653,48.5465765,51.99816,51.38476,55.67865,58.15976,58.27878,57.03210831,53.09462547,54.59451675,46.21934891,46.86009884,49.09443855,50.65703392,47.84440994,49.21936989,47.8444,50.2195,50.2195
816,0.869607508,50.18539429,48.30853939,50.62484741,43.61181,47.53032,50.53329,45.96474171,46.02882862,47.66767025,50.83544,50.40512,54.58915,57.07028,57.15268,56.15711212,52.40702629,53.03215981,45.46952248,46.02258205,47.90687561,49.8445034,47.46937752,47.78194427,47.282,48.9695,48.7819
817,0.86761111,49.26986694,47.42045403,49.60861206,42.65049,46.64226,49.65439,45.104146,45.22316456,46.76127434,49.57199,49.41635,53.50881,55.95331,56.00824,54.59451675,50.90689659,52.21962929,44.93505955,45.297575,47.15704918,49.28207397,46.40698433,47.40691185,46.0944,47.9696,47.8444
818,0.865614653,48.45502377,46.58732414,48.64728451,41.84482,45.79995,48.74799,44.31676865,44.49987411,45.93727589,48.65644,48.47333,52.48342,54.8455,54.90959,54.03208733,49.90696907,51.28192902,44.16630268,44.52879429,46.71633244,47.90687561,45.84758282,46.28205299,45.4695,47.5318,47.3444
819,0.863618255,47.53947258,45.74501514,47.65849113,40.9842,44.9302,47.805,43.48363876,43.64843369,45.04921436,47.78669,47.50285,51.42138,53.72853,53.80177,52.34456062,49.21936989,50.40693283,43.43504906,43.82879734,45.92256546,47.53184319,45.10381222,45.98507881,44.9726,46.4694,46.2821
820,0.861621857,46.69718742,44.92104053,46.68803215,40.16938,44.06958,46.92607,42.69626141,42.89767742,44.22521591,46.99016,46.6331,50.41428,52.67568,52.75807,51.71942711,48.03204536,49.59440231,42.66626835,43.07878017,45.09131908,46.99759483,44.21005249,45.14131546,44.1663,45.9538,45.8288
821,0.859625399,45.90065479,44.1245079,45.76332569,39.50102,43.29138,46.09292,41.95468426,42.20187664,43.44701767,46.32182,45.77248,49.45297,51.67773,51.7235,50.59456825,47.21951485,48.59447479,41.94750786,42.41001606,44.31004524,46.18508816,43.46628189,44.41006184,43.335,45.1601,44.9726
822,0.857629001,45.12245655,43.34630966,44.88441944,38.78691,42.52231,45.32387,41.22223854,41.53354168,42.67795086,45.56191,44.91189,48.51911,50.70724,50.74387,49.8445034,46.59438133,47.53184319,41.2037611,41.685009,43.54128838,45.42882442,42.62876511,43.62254143,42.5538,44.3413,44.1163
823,0.855632603,44.2984581,42.54062176,43.95971298,38.11855,41.68918,44.48156,40.46235085,40.80109596,41.8722868,44.71047,43.99633,47.55778,49.68185,49.72763,48.84457588,46.08507156,46.53191566,40.50998688,40.99125862,42.81628132,44.68505383,41.86000824,42.90378094,41.735,43.56,43.3788
824,0.853636146,43.52941513,41.78988934,43.09911728,37.66079,40.93843,43.60266,39.74821568,40.14191628,41.13984108,43.84985,43.18151,46.6331,48.72968,48.7663,47.46937752,45.22881508,46.09131813,39.77873325,40.34748077,42.08502769,43.89753342,41.13500118,42.13502407,40.9975,42.7163,42.5038
825,0.85163933,42.79696941,41.03913307,42.26596355,37.0657,40.19685,42.82444,39.26298618,39.48271275,40.45319557,42.98925,42.37583,45.74502,47.79584,47.81415,46.96941376,44.34130192,45.25382519,39.08498287,39.70997334,41.37251377,43.17877293,40.35375118,41.37251377,40.2037,41.935,41.735
826,0.849642932,42.08285809,40.31586647,41.46029949,36.46142,39.48271,42.09201,38.53971958,38.85099888,39.75737095,42.1561,41.59763,44.89357,46.88945,46.90776,45.53198814,43.55378151,44.37880516,38.40370178,39.06621933,40.69750309,42.45376587,39.67247009,40.67249298,39.51,41.1663,40.935
827,0.847646534,41.35041237,39.61088657,40.64545631,35.82056,38.7686,41.35957,37.83473969,38.2101059,39.02494907,41.35041,40.9018,44.01464,45.9739,46.00136,44.46935654,42.7287817,43.55378151,37.85369396,38.47870827,40.03498554,41.76001549,38.97871971,39.99123573,38.7787,40.4725,40.2412
828,0.845650077,40.67292213,38.92424107,39.90387917,35.27124,38.11855,40.67292,37.19387054,37.61501312,38.35661411,40.57221,40.17854,43.21814,45.12246,45.1133,44.49131489,41.91627502,42.74127483,37.14745045,37.77871132,39.33496475,41.00375175,38.22870255,39.32247162,38.0224,39.6912,39.4537
829,0.843653679,39.97712135,38.21926117,39.13481236,34.70359,37.4136,39.9405,36.53466702,36.99245453,37.65163422,39.80315,39.2813,42.39414,44.27099,44.23437,43.68503094,41.14124775,41.9662714,36.55369282,37.17868328,38.67247105,40.33498764,37.57870197,38.6099577,37.3412,39.01,38.7162
830,0.841657221,39.34538364,37.59670258,38.4298563,34.2916,36.80019,39.29961,35.94872952,36.42480373,37.02907562,39.10735,38.56719,41.62509,43.43786,43.42871,42.81628132,40.33498764,41.14749432,35.92243195,36.60993576,38.0099535,39.70997334,36.89744473,37.98494339,36.7099,38.2975,37.9475
831,0.839660823,38.64042759,36.91005707,37.64247894,33.78806,36.11352,38.5855,35.73815823,35.80224514,36.333251,38.3383,37.77981,40.8011,42.54978,42.56809,42.01626778,39.50998783,40.36624432,35.35990715,36.06617451,37.39745617,39.0537262,36.25993729,37.36619949,36.0599,37.6849,37.3412
832,0.837664425,38.02700043,36.27831936,36.97414398,33.17463,35.51843,37.9446,34.84091759,35.23461819,35.73815823,37.64248,37.12063,40.05036,41.75327,41.78989,41.16625786,38.80996704,39.59121704,34.75365639,35.51616669,36.75992489,38.37871552,35.65366268,36.71617508,35.3287,36.9537,36.5787
833,0.835667968,37.44106293,35.69238186,36.333251,32.73518,34.95078,37.34951,34.17258263,34.72189903,35.15219688,36.97414,36.47974,39.33623,40.99336,41.05744,40.40374756,38.06619644,38.88497353,34.15989876,34.9599123,36.14118099,37.77871132,35.00990868,36.09743118,34.7661,36.3162,35.9349
834,0.83367157,36.78188324,35.0423336,35.61913967,32.14009,34.32822,36.68115,33.36689472,34.12680626,34.52048302,36.26001,35.79309,38.56719,40.16938,40.27925,39.60998058,37.37244606,38.15996647,33.6161375,34.41615105,35.60366631,37.17243671,34.40365791,35.50992012,34.1161,35.6599,35.2849
835,0.831675172,36.18676662,34.43808556,34.95078087,31.63652,33.75144,36.06775,32.73518085,33.58662128,33.94370079,35.5459,35.12473,37.86221,39.41863,39.51933,38.85371685,36.68494225,37.48495579,33.09113979,33.93490314,35.02864838,36.59117222,33.85365009,34.97240543,33.5224,35.0662,34.6537
836,0.829678714,35.60082912,33.83383751,34.30075645,31.11467,33.16548,35.4635,32.11262226,33.04646015,33.35773945,34.85923,34.48386,37.1664,38.67705,38.80522,38.10994625,35.99741459,36.74118519,32.53486156,33.42237473,34.40990448,36.0224247,33.24737549,34.34114456,32.8724,34.4286,33.9724
837,0.827682316,35.03317833,33.27534199,33.69650841,30.57451,32.61616,34.88669,31.57243729,32.66193867,32.80842304,34.11765,33.88877,36.47974,37.98122,38.1094,37.34743595,35.33492088,36.07242107,32.02860355,32.89737701,33.92863274,35.47241688,32.6723814,33.79738331,32.3099,33.8411,33.3911
838,0.825685918,34.56625938,32.79926777,33.19294453,30.04348,32.16755,34.41062,31.15129471,32.14924335,32.37812519,33.69651,33.36689,35.90295,37.35867,37.49599,36.64119244,34.6786499,35.34741402,31.50985241,32.38487244,33.32862854,34.87241268,32.09736347,33.21614265,31.7286,33.2161,32.7911
839,0.823689044,33.91623497,32.13093281,32.48798847,29.35684,31.51751,33.72397,30.55620193,31.50835037,31.73723221,33.04646,32.67109,35.16135,36.57129,36.71777,35.93492508,34.04738903,34.72239971,31.0035944,31.92236423,32.8286171,34.3599081,31.55984879,32.69736767,31.1661,32.6661,32.2161
840,0.821692646,33.40351582,31.59990311,31.9111824,28.99063,31.01397,33.2021,30.11672497,31.03227615,31.23369217,32.46968,32.09431,34.54795,35.91211,36.0769,35.21616459,33.39738846,34.02864933,30.50358295,31.43484592,32.32862949,33.80362988,31.01608753,32.15987682,30.5911,32.0786,31.5598
841,0.819696248,32.88166523,31.06889725,31.35271072,28.62439,30.51043,32.69856,30.14419079,30.56535721,30.73015213,31.90203,31.52666,33.92539,35.24377,35.45434,34.56614017,32.79111385,33.4348917,30.00984192,30.97233772,31.80360794,33.2911253,30.49108982,31.65986538,30.0348,31.5661,30.9911
842,0.81769979,32.37812519,30.55620193,30.79423904,28.23987,30.00686,32.17671,29.6223402,30.10756969,30.25405407,31.37102,30.9865,33.33027,34.60288,34.82261,33.90364647,32.15987682,32.8098774,29.50983047,30.54733276,31.33485317,32.74736404,29.9598217,31.15985394,29.5161,30.9786,30.4661
843,0.815703392,31.92033768,30.08010387,30.30898571,27.89197,29.56741,31.6823,29.10964489,29.68642712,29.80544567,30.84002,30.46463,32.7718,34.01694,34.23667,33.24737549,31.57236576,32.21611977,29.09107208,30.1223278,30.89108467,32.28485584,29.49106693,30.67858219,28.9973,30.5536,29.8911
844,0.813706994,31.38933182,29.52163219,29.73220348,27.43421,29.0364,31.10552,28.54199409,29.1737318,29.27443981,30.27236,29.87869,32.14924,33.33027,33.59578,32.61611462,30.94110489,31.57861233,28.59106064,29.6598196,30.35359383,31.79736137,28.95357609,30.18484116,28.4786,29.9723,29.3661
845,0.811710536,30.9132576,29.02724743,29.20119762,27.04966,28.56946,30.61113,28.08423042,28.72509956,28.80749702,29.75051,29.34768,31.57244,32.70772,33.00984,31.99737072,30.38482666,30.99110126,28.134799,29.26607132,29.91607189,31.32236004,28.46605778,29.71608639,27.9723,29.4723,28.8286
846,0.809714139,30.44631481,28.56030464,28.71594429,26.70176,28.13001,30.12588,27.66308784,28.29480171,28.38635445,29.22866,28.86243,31.03228,32.13093,32.44221,31.36610985,29.81607914,30.44734001,27.67853737,28.77230644,29.4598341,30.82234859,27.94730663,29.21607494,27.4035,28.9723,28.2848
847,0.807717741,29.97024059,28.04760933,28.17578316,26.29893,27.63562,29.61318,27.26938725,27.81872749,27.89196968,28.67932,28.32227,30.43716,31.50835,31.83794,30.72860241,29.32231426,29.89108562,27.32229233,28.36606503,28.9973259,30.36608696,27.4723053,28.78482342,26.9285,28.5036,27.791
848,0.805721283,29.58571911,27.63562202,27.7821064,26.03343,27.27854,29.21035,27.05881596,27.46167183,27.55322456,28.18494,27.89197,29.98855,31.00481,31.3344,30.10983467,28.76605988,29.32231426,26.87227726,27.95979977,28.56605053,29.89108562,26.89728737,28.30979824,26.4785,27.9973,27.2598
849,0.803724885,29.10048962,27.14121342,27.2510767,25.62141,26.79331,28.69763,26.491189,26.98557377,27.0771265,27.62647,27.37927,29.41177,30.38223,30.75762,29.58483696,28.24106216,28.77855301,26.45978928,27.57854462,28.12230587,29.4598341,26.43477917,27.82230377,25.9473,27.4973,26.7535
850,0.801728427,28.66101265,26.68344975,26.78415775,25.27351,26.37217,28.24903,25.96018314,26.55527592,26.65598392,27.1229,26.96726,28.89905,29.84207,30.26321,28.95357609,27.66604424,28.22854519,26.04727745,27.12852955,27.69730091,29.00357246,25.95977783,27.34103203,25.4473,27.0848,26.2723
851,0.799732029,28.22155952,26.19822025,26.29892826,24.9073,25.91441,27.7638,25.44746399,26.0792017,26.22568607,26.60105,26.40879,28.35889,29.25613,29.71389,28.40981483,27.23479271,27.66604424,25.67851543,26.81603432,27.32853889,28.60355377,25.49102306,26.95353031,25.0098,26.6473,25.8098
852,0.797735214,27.80957222,25.75874329,25.85947514,24.58687,25.51155,27.34263,25.02632141,25.67634583,25.83200932,25.91441,25.94187,27.87366,28.7251,29.21951,27.83479691,26.67229176,27.10354328,25.21600723,26.41601563,26.85978413,28.14729214,24.99725819,26.47852898,24.5223,26.166,25.2848
853,0.795738816,27.42505074,25.34675598,25.44746399,24.28474,25.12703,26.9398,24.59602356,25.28266907,25.47492981,25.54817,25.49324,27.4159,28.23987,28.76172,27.353549,26.23476982,26.62854195,24.85976219,26.02226734,26.52852535,27.68480778,24.57849979,26.07851028,24.0785,25.716,24.841
854,0.793742359,27.04050541,24.9256134,25.02632141,23.9826,24.73335,26.54612,24.14739132,24.87068176,25.11787415,25.27351,25.04463,26.94895,27.72717,28.30396,26.73478127,25.74727535,26.14102364,24.44725037,25.60350895,26.09727383,27.28478909,24.11599159,25.69100857,23.6222,25.2848,24.3472
855,0.791745961,26.61020756,24.44038391,24.55940247,23.61639,24.30305,26.08836,23.56145382,24.43122864,24.69673157,24.81575,24.5594,26.44541,27.18699,27.78211,26.22852325,25.21600723,25.64725876,24.07848835,25.30350685,25.73475838,26.94728374,23.66597652,25.30975342,23.191,24.8973,23.9035
856,0.789749563,26.18906498,23.99175167,24.11077023,23.26849,23.87273,25.64888,23.03960323,23.9825964,24.28474426,24.32137,24.10161,25.96018,26.64683,27.29685,25.74102879,24.77226257,25.16601086,23.72848988,24.89099503,25.34101009,26.46603584,23.17223549,24.85349178,22.7285,24.4785,23.441
857,0.787753105,25.83200932,23.60723019,23.71709347,22.99383,23.51568,25.29182,22.66423702,23.59807491,23.96428585,23.88189,23.70794,25.52071,26.18906,26.88487,25.18475056,24.34098721,24.67849255,23.31597805,24.57225323,25.01599789,26.07851028,22.74723053,24.43475723,22.266,24.0098,22.9847
858,0.785756707,25.52070618,23.24101925,23.38750362,22.74663,23.2044,24.96223,22.38955498,23.25017452,23.68047237,23.47906,23.34173,25.1545,25.74959,26.49119,24.69725609,23.878479,24.17850494,23.00972939,24.1597414,24.60975647,25.70352554,22.29096889,24.06599522,21.8347,23.6535,22.516
859,0.78376025,25.10871887,22.7741003,22.9480505,22.40787,22.79241,24.53194,22.03249931,22.80156612,23.28679562,23.01214,22.87481,24.66011,25.22774,26.01511,24.20973778,23.46599102,23.74722958,22.64096737,23.878479,24.31600094,25.32227039,21.87845707,23.68474007,21.4159,23.2972,22.1222
860,0.781763852,24.74250793,22.38955498,22.56350517,22.13321,22.41702,24.15655,21.71206474,22.39871025,22.9480505,22.58182,22.48111,24.22981,24.74251,25.59395,23.72848988,23.00348282,23.28472137,22.25971222,23.52848053,23.96597862,24.89726543,21.41594887,23.29096794,20.9409,22.841,21.616
861,0.779767454,24.36714172,21.95010185,22.15151787,21.79446,22.01419,23.74456,21.35500908,21.97756767,22.58181572,22.13321,22.05997,23.77203,24.26643,25.14534,23.26598167,22.52845764,22.83473015,21.94097042,23.17848206,23.56598377,24.53474998,20.95968723,22.9159832,20.5222,22.5035,21.2409
862,0.777770996,24.07414913,21.61135674,21.82192802,21.58389,21.72122,23.42412,21.08948231,21.62051201,22.29800224,21.73953,21.71206,23.3875,23.83611,24.77913,22.7534771,22.1534729,22.38471508,21.55969143,22.82848358,23.25973511,24.19724464,20.57218552,22.51596451,20.0472,22.091,20.7409
863,0.775774598,23.72624874,21.21767998,21.44656181,21.30008,21.3367,23.04876,20.74158192,21.19936943,21.9684124,21.31839,21.31839,22.96636,23.36919,24.34883,22.30346203,21.73471451,21.95346355,21.29094601,22.43471146,22.96597958,23.85349274,20.15967369,22.12221622,19.6659,21.7284,20.3347
864,0.7737782,23.38750362,20.83313465,21.07117176,21.0254,20.97962,22.6917,20.36621571,20.78735828,21.6571331,20.91553,20.943,22.57266,22.91143,23.96429,21.78471088,21.24094963,21.49720192,20.95344067,22.12221622,22.60346413,23.50974083,19.72842216,21.75345421,19.1909,21.3472,19.9284
865,0.771781385,23.0853796,20.48523426,20.74158192,20.79651,20.65918,22.37124,19.99084949,20.42114735,21.37331963,20.54932,20.61341,22.19729,22.51773,23.57976,21.34094238,20.90344429,21.07844353,20.58467865,21.80969715,22.32222557,23.10972214,19.40340996,21.42219543,18.8034,20.9785,19.4659
866,0.769784927,22.72832394,20.05493641,20.34790516,20.47608,20.25635,21.99588,19.62463856,19.99084949,21.01624012,20.10987,20.21058,21.767,22.02334,23.13116,20.88470459,20.45967579,20.64094543,20.28467655,21.49095535,21.95971012,22.80972004,18.978405,21.09093666,18.3534,20.5784,19.0784
867,0.767788529,22.42617607,19.70703602,20.01831532,20.22889,19.93592,21.67544,19.33164597,19.60632801,20.7141161,19.72535,19.88099,21.39163,21.6022,22.7741,20.45342922,20.14718056,20.27218342,19.97218132,21.18470669,21.69721127,22.47846127,18.68464947,20.77844143,17.9909,20.2784,18.6972
868,0.765792072,22.14236259,19.40488815,19.72534657,20.04578,19.6521,21.37332,19.02952194,19.25840378,20.48523426,19.38658,19.59717,21.07117,21.21768,22.45364,20.00968456,19.7221756,19.81592178,19.63467598,20.87218761,21.37844563,22.12221622,18.34714413,20.41592598,17.5596,19.8847,18.2472
869,0.763795674,21.80361748,19.02952194,19.35911179,19.80774,19.28587,21.01624,18.68162155,18.85557175,20.16479969,18.98375,19.24925,20.69581,20.75989,22.05997,19.56591606,19.37842369,19.44715977,19.32842731,20.54719925,21.09720707,21.80345058,18.08464527,20.15967369,17.1784,19.5784,17.8409
870,0.761799276,21.55642509,18.76401901,19.12107468,19.57886,19.04783,20.76905,18.39780807,18.54429245,19.96338367,18.69078,19.00206,20.40284,20.39368,21.75784,19.12841797,19.00341511,19.06590462,19.00341511,20.28467655,20.784688,21.45345211,17.83463955,19.81592178,16.7346,19.2034,17.4534
871,0.759802818,21.19021416,18.34287643,18.6999321,19.20347,18.61753,20.33875,17.94917583,18.0773735,19.56970692,18.24217,18.61753,19.98169,19.8993,21.31839,18.75340939,18.68464947,18.75965595,18.74091625,19.99092102,20.51594257,21.16594315,17.6158905,19.55342293,16.3971,18.8722,17.1034
872,0.75780642,20.93384266,18.06821823,18.40696335,19.00206,18.33372,20.06409,17.65620708,17.74775982,19.33164597,17.93087,18.37034,19.67957,19.51475,21.00708,18.32840443,18.30339432,18.3784008,18.43464375,19.68467236,20.25344372,20.87218761,17.37213135,19.22841072,16.0284,18.5284,16.6534
873,0.755810022,20.677495,17.80269146,18.13230515,18.8098,18.04991,19.78028,17.37239361,17.4090147,19.07529831,17.61043,18.10484,19.37742,19.13939,20.6775,17.8971529,17.98465252,18.0533886,18.12839508,19.4409132,19.92218494,20.60344219,17.15962887,19.01590824,15.6971,18.2221,16.2971
874,0.753813565,20.41199207,17.50056744,17.84846783,18.59007,17.74776,19.47813,17.05195904,17.06111431,18.80979538,17.28084,17.83016,19.0753,18.74571,20.35706,17.49713421,17.65964031,17.69714355,17.86589622,19.1221714,19.7034359,20.30344009,16.98462963,18.76590252,15.3409,17.9409,15.9221
875,0.751817167,20.1281786,17.24421978,17.55549908,18.36119,17.45479,19.18516,16.75899029,16.74067974,18.55344772,16.97872,17.57381,18.77317,18.3795,20.04578,17.19088554,17.42215157,17.39089489,17.62838364,18.90342236,19.40968037,20.07217407,16.84713364,18.60966682,15.0471,17.6034,15.6784
876,0.749820769,19.85352039,16.96956158,17.25337505,18.13231,17.14351,18.87388,16.43855572,16.39275551,18.26963425,16.65828,17.31746,18.48021,17.99498,19.70704,16.78462029,17.07212925,17.09089279,17.37837791,18.62215996,19.14715767,19.79718208,16.71588421,18.31591129,14.7158,17.3159,15.2846
877,0.747824311,19.62463856,16.74067974,16.98787212,18.24217,16.88716,18.60838,16.17302895,16.11809731,18.04075241,16.39276,17.09774,18.22386,17.65621,19.41404,16.43462181,16.81587696,16.80963039,17.12839603,18.3596611,18.92840862,19.54717636,16.53461456,18.17839146,14.4471,17.0471,15.0284
878,0.745827496,19.41404343,16.548419,16.77730083,17.98582,16.67659,18.3795,15.94414711,15.8800602,17.83931255,16.15472,16.91463,17.98582,17.36324,19.17601,16.0908699,16.51587486,16.47212505,16.87839031,18.16589832,18.62840652,19.30341721,16.44711494,17.96588898,14.1658,16.7346,14.7221
879,0.743831098,19.13022995,16.26458168,16.46602154,17.61959,16.35613,18.04075,15.58709145,15.55962563,17.5463438,15.84344,16.63082,17.68367,17.00618,18.86473,15.747118,16.27836227,16.24712944,16.68462753,17.97215939,18.42215061,19.11592484,16.30337238,17.79088974,13.9408,16.5284,14.4408
880,0.741834641,18.93796921,16.09978676,16.25542641,17.40901,16.17303,17.83016,15.34905434,15.35820961,17.34492779,15.63287,16.46602,17.49141,16.73152,18.62669,15.42835236,15.98460674,15.92211723,16.44086838,17.7346468,18.20964813,18.86591911,16.15335941,17.58463383,13.7283,16.2034,14.1284
881,0.739838243,18.68162155,15.88921547,16.00823402,17.16182,15.90753,17.5555,15.07439613,15.12932777,17.07942486,15.38568,16.22796,17.23506,16.41107,18.32457,15.13459682,15.72835445,15.747118,16.26586914,17.55964756,17.95339584,18.66590977,16.06585979,17.40338802,13.5096,16.0159,13.9346
882,0.737841845,18.48020554,15.69695473,15.77935219,16.96956,15.70611,17.33577,14.80886936,14.93706703,16.87800884,15.18426,16.0357,17.00618,16.15472,18.08653,14.82210159,15.53461552,15.44086933,16.05336666,17.34714508,17.75963306,18.48466396,15.94085693,17.20337868,13.3346,15.6971,13.7033
883,0.735845387,18.2513237,15.52300453,15.52300453,16.75899,15.48638,17.07942,14.50674534,14.73562717,16.63997173,14.94622,15.84344,16.7773,15.88006,17.83016,14.57834244,15.30959606,15.27836323,15.92211723,17.18463898,17.52214432,18.29090118,15.86587429,17.05963612,13.1658,15.5034,13.5221
884,0.733848989,18.10483932,15.33989906,15.30327797,16.55757,15.26666,16.84139,14.26870823,14.56167698,16.40191078,14.74478,15.64202,16.55757,15.64202,17.59212,14.29083347,15.06586075,15.00959396,15.71586132,16.9721365,17.34089851,18.08464527,15.72835445,16.89088345,12.9783,15.2534,13.2408
885,0.731852591,17.84846783,15.16594887,15.09270668,16.4294,15.0744,16.62166,14.11306858,14.4151926,16.20049477,14.56168,15.44976,16.33782,15.39483,17.36324,14.05959129,14.83459473,14.82210159,15.56587219,16.89088345,17.14713573,17.90964603,15.64085484,16.74087048,12.8596,15.1159,13.0971
