,Potencial (V),Paciente A (1),Paciente A (2),Paciente A (3),Paciente B (1),Paciente B (2),Paciente B (3),Paciente C (1),Paciente C (2),Paciente C (3),Paciente D (1),Paciente D (2),Paciente E (1),Paciente E(2),Paciente E (3),Paciente F (1),Paciente F (2),Paciente F (3),Paciente G (1),Paciente G (2),Paciente G (3),Paciente H (1),Paciente H (2),Paciente H (3),Paciente I (1),Paciente I (2),Paciente I (3)
647,0.791745961,387.2768218065183,372.6632600311864,440.76680978022557,276.67613015354937,381.195220600953,420.36184692321456,340.367826072066,263.41416706078263,383.484189058782,433.6826167153812,450.014184617771,376.8911146935212,354.1828427836635,355.21648346268506,484.90126531744943,456.22485985007853,451.0749050029682,308.71422019563414,293.49747536492237,323.8751164218751,337.5074025452848,307.3946126770112,359.1911033589613,384.4046891160698,400.0059257849806,417.86291648408064
648,0.793742359,387.6199340496932,373.05453405810584,441.21198570942636,284.23439667156316,380.85971805485974,412.0792082017501,340.8730124880772,258.52481758746217,383.29652586451425,436.3398870992508,453.6270734371541,380.95269850925985,358.3185673068848,356.8946492403324,487.0122156768923,463.64387028830004,452.4308579681571,307.7100746842822,292.2119396046653,323.99693171541634,330.98982609046004,299.7278626362122,356.80937199215,384.83986340544544,401.40436183886175,425.30571122231635
649,0.795738816,387.7439417003535,373.36703600479285,441.43302643236404,290.9819516162409,380.3426762910297,402.47501523796564,341.27925268097556,257.475268859305,382.8591260111453,438.78991542453497,457.15782650441486,384.8973103587404,361.3611264392227,358.2734457310737,492.1580489474334,467.7892451473074,450.47962343728454,305.7868824437616,291.3930526148233,324.8669899791161,323.8576357078089,292.28787315829743,350.93713706045804,383.71240858377496,408.60765363553696,423.77487382864626
650,0.797735214,387.4247735972718,373.43313874733866,441.36315879941924,295.7969325188454,379.2918677508837,392.95981109994744,341.4357839234494,260.0961082390084,381.92348880148336,440.88877954597444,460.4120068115647,388.5703957830198,362.8924258262123,359.0222033763277,501.18912743519513,466.8220146174786,445.7344767113178,303.4444570386108,291.03501131492305,326.0805323054309,317.5992832053607,287.55558352388937,342.4947754092091,380.9125538649749,419.13242721586397,412.1715860344533
651,0.799732029,386.53272807984285,373.11004699039205,440.96427412938607,298.1567324474959,377.47999966690577,385.0982404486349,341.2659447663712,265.3668042254543,380.34495662203955,442.52834225399545,463.20001910073483,391.8939275918684,363.0117881488397,358.82770521175456,513.5272993967565,461.1509435316253,439.65525379767826,301.3168194512883,290.90403449430164,327.0966230062417,314.0492229676193,288.34423040964833,333.5090135145436,376.4616178725658,428.7192539072672,393.1899918687305
652,0.801728427,385.086783077135,372.3320454665349,440.24095588973944,298.22312262035194,374.88676900381193,380.0729458732197,340.7924236883805,271.84945362560785,378.1460260890781,443.67775499206635,465.4054570983536,394.8922320903832,362.2683758148479,357.4922880136625,527.4069906196637,453.29217632199584,434.3827617803289,299.9257765754374,290.6368873954161,327.37803616027776,314.71751578115385,296.71122590001374,326.7810005384888,370.2899097718928,433.0301238409783,372.5201069670564
653,0.803724885,383.2442420591895,371.1347624509623,439.2366897464242,296.7052577131875,371.698536725208,378.246807921209,340.11023685745033,278.12475927551515,375.50306004924266,444.39718827497177,467.0207243722315,397.67317922505066,361.42036480900003,355.0111849667496,540.4919656711028,446.8505246722791,432.1933384584585,299.5214186126452,289.8835014128852,326.54288010973056,320.05467095591496,312.77033041166175,325.10327985411664,362.17572746002116,429.27118709373116,356.6871734584412
654,0.805721283,381.22692209926305,369.63378838410074,438.0053011002795,294.56186528115734,368.2185350546764,379.00329698999604,339.3158058919905,283.068843870864,372.65953894421455,444.80795943537635,468.13079462708697,400.3624014920868,361.11837862300223,351.60633884301416,550.5555681927183,445.0560408804655,434.8030144832806,300.04163619323896,288.42772060242066,324.4918481274057,328.97757758653626,334.0558619329051,330.24481048537297,352.00581969298594,417.15205477591195,350.38403897870944
655,0.807717741,379.2203616985968,367.9662427256891,436.57214263705987,292.6635031965721,364.7284035723209,380.9363633345647,338.43129217713704,285.94921637617904,369.8151684379719,445.02903336661126,468.8588125344756,403.0213773373711,361.6453497901921,347.71563716120636,556.0105728312822,449.49920190464377,442.7221935911286,301.16322783801644,286.2429845599361,321.4597082769872,338.92837799745394,355.94610224369427,342.0860194140027,340.2986302287796,398.94063554834463,354.43423793926956
656,0.809714139,377.29900607631646,366.2288765320495,434.915167175398,291.54510537232954,361.3718978824543,382.32366865314185,337.3724007201301,286.42446791884095,367.0550987517829,445.1155764480355,469.31148301187665,405.59883048241966,362.8212586376699,343.94983251651644,556.2331855664753,459.59112034327825,454.884017050419,302.39391209886895,283.4769552005767,317.9487083314512,346.58774476326107,373.14904701990366,358.28844690218847,328.67082400373135,378.6853376334797,365.32698568591184
657,0.811710536,375.4104744104529,364.44454113091626,432.9816146631624,291.3247110854517,358.11470686764693,381.6989317588846,335.9795168074165,284.53632600442864,364.3503004887311,445.0352647924851,469.55311065146856,407.943879239239,364.1014604147212,341.02142419932375,551.6973258275158,472.90155653436517,468.7357647873321,303.1634676461532,280.38563609472556,314.53790082184724,349.0983715356849,381.67118051457965,374.7323877272817,319.8212546160279,360.8812976186332,376.6267999515569
658,0.813706994,373.4121093820631,362.56336390732196,430.7238938169847,291.78036958479765,354.7841888104214,378.29725561962726,334.08782770974034,280.7131016750067,361.60774975965586,444.69178591387606,469.60593152234753,409.8650366424898,364.80693900611135,339.63759622005375,543.8953685038483,486.1161757322317,480.8761408499156,302.8983933598266,277.2452939762646,311.60704666607046,345.3204833685508,380.3749530834325,386.6939618865287,316.7758230784523,348.977132748787,381.7125747919597
659,0.815703392,371.12788029383586,360.4833612063353,428.12367484436436,292.5171231076917,351.1516742004065,372.2103982324591,331.5906414081754,275.7388751846424,358.72373380683194,443.97558914927964,469.45542389985496,411.19331720698557,364.38034572910186,340.35915881020054,534.9769407948854,496.12873617711904,488.1277399547254,301.09008189164734,274.26842835644334,309.057041269145,336.4608687226307,371.37823375087095,390.4336940542489,321.5396447983463,344.177706868775,376.63513736129795
660,0.81769979,368.39997742552566,358.0760475332974,425.19101247868355,293.1452390933213,347.0143460672408,364.2261313342454,328.4668359721119,270.63520204578714,355.6112299433112,442.81176129345755,469.0496631475732,411.8202745567001,362.58084451199574,343.46053310281735,527.1104352201656,500.8377638755048,488.6960962333893,297.37128783058995,271.54775738312554,306.15764394873014,325.637777559518,359.099382832834,384.6333296211495,333.74469673753555,344.9750407351074,361.7654284901381
661,0.819696248,365.1299519150166,355.2157155287161,421.953146251342,293.4128904348327,342.2530219560559,355.46040684921905,324.7762968251951,266.4454064702821,352.2067007913027,441.1857934437623,468.30357928700886,411.71104589690685,359.58192218505803,348.85251157003273,521.755612256844,499.4674816374941,482.926470973572,291.59523054553523,269.04706466778106,301.684375398924,316.5273000063878,348.410437042856,371.0643651351923,350.0839263583172,347.68312006195174,341.45982313999554
662,0.821692646,361.3111282743592,351.8141375013886,418.45435179065043,293.2619313011857,336.85907866778854,346.9533945631251,320.64284716017767,263.9662912046405,348.47688864721897,439.14441258111975,467.1230476628442,410.90432607184886,355.9771259648037,356.11628363303157,519.1711304118967,492.4917748766078,473.28048653160096,283.8902834549022,266.6412386287363,294.44232397568913,311.78743327005515,342.7520453523417,354.097734044695,365.0694957135787,347.9228501234616,321.954674360334
